product_id,product_name,product_url,price,stock_total,stock_per_size,sizes_available,category,brand,country_of_origin,shoe_model,material,shipped_from,rating,review_count,sold_count,description,image_urls,image_local_paths
253449367_47501723198,Rue Sneakers Latte - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Rue-Sneakers-Latte-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.47501723198,739000.0,0,"{""36"": 0, ""37"": 0, ""38"": 28, ""39"": 0, ""40"": 28, ""41"": 0, ""42"": 0}","38, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,73,237,"A sneaker, a ballerina—a little bit of both. Meet Rue, our first sneakerina, your new go-to pair that blends street style with feminine flair. With sporty mesh panels, contrast stitching, and lace-up details, Rue delivers comfort and character in every step. Available in two colors: Mousse, a warm mocha-toned brown, and Dusty, a soft grey you’ll wear on repeat. Pair them with socks for a playful touch or go bare for a sleeker look.
Materials: Nappa Leather, Suede Leather & Mesh Fabric
Lining: Mesh Fabric
Outsole: Cupsole Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-821dm-mh8u6wgxzuvf58_tn,data/images/253449367_47501723198/img_0.jpg
253449367_19420676775,Pam Tassel Maroon - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Pam-Tassel-Maroon-Nappa-Milano-Sepatu-Wanita-i.253449367.19420676775,939000.0,0,"{""36"": 66, ""37"": 66, ""38"": 66, ""39"": 66, ""40"": 66, ""41"": 0, ""42"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,699,1RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Easy slip-on loafers decorated with fringe along with tassel accents. Completed with cushy insole and specialized airy outsole made Sam the perfect statement shoes! Skillfully crafted using brush-off leather ensuring vivid colour pay-off.
Upper Material: Brush Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/sg-11134201-7rbms-lqka6m6f87s656_tn,data/images/253449367_19420676775/img_0.jpg
253449367_47601391543,Rene Strap Flats Cherry - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rene-Strap-Flats-Cherry-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.47601391543,939000.0,0,"{""36"": 24, ""37"": 24, ""38"": 24, ""39"": 24, ""40"": 24}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,6,21,"The Rene Strap Flats combine simplicity and elegance with clean lines, a soft almond toe, and a stylish adjustable strap that offers both character and functionality. Designed for all-day wear, these lightweight flats provide effortless comfort while maintaining a refined, elegant look. Available in color black, brown, mocha, olive, cherry, moss and burgundy.
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-821de-mh1cp2v0uknf53_tn,data/images/253449367_47601391543/img_0.jpg
253449367_52853818157,Lacy Ballet Flats Blush - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Lacy-Ballet-Flats-Blush-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.52853818157,989000.0,0,"{""36"": 25, ""37"": 25, ""38"": 25, ""39"": 25, ""40"": 25, ""41"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,,,Kulit,KAB. TANGERANG,5.0,7,29,"A soft and feminine take on the classic ballet flat. Designed with an elastic strap for a touch of charm and a secure fit, the Lacy Ballet Flats add effortless elegance to your everyday looks — from casual strolls to dressier moments. Available in: White, Black, Red, and Silver.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-81zw9-mir31r8wm7lw08_tn,data/images/253449367_52853818157/img_0.jpg
253449367_43365609836,Gail Motion Brown - Nappa Milano - Sepatu Sneakers Kulit Wanita,https://shopee.co.id/Gail-Motion-Brown-Nappa-Milano-Sepatu-Sneakers-Kulit-Wanita-i.253449367.43365609836,1029000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,45,156,"The Gail Motion reimagines our original Gail with a fresh mix of materials. While the original was crafted entirely in suede, the Gail Motion blends suede leather and nylon for the perfect balance of style and function.
With its flat sole and nylon material, the Gail Motion stays lightweight and durable—making it ideal for active days. Meanwhile, suede leather adds softness, luxury, and a chic finish that elevates any outfit.
Designed to move with you, the Gail Motion is versatile enough for everyday wear, casual styling, or even light workouts.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824hr-mdziuj51vksi64_tn,data/images/253449367_43365609836/img_0.jpg
253449367_55552285959,Luther Penny Black - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Luther-Penny-Black-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.55552285959,859000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 7, ""46"": 0}",45,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,loafers,Kulit,KAB. TANGERANG,4.9,121,351,"Meet the Luther Penny, an easy, polished loafer made for everyday wear. Crafted from soft Nappa leather and lined with smooth garment leather, it feels as good as it looks. The lightweight rubber sole keeps you comfortable on the move.
Easy to wear and easy to style, Luther Penny is available in Black, Brown, and Maroon. Luther effortlessly enhances your overall look, combining prestige with timeless appeal—the perfect choice for days when you want to look sharp without trying too hard.
Materials:
- Upper: Nappa leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-8227i-mhm0ax311afa22,data/images/253449367_55552285959/img_0.jpg
253449367_43315621146,Gail Motion Black - Nappa Milano - Sepatu Sneakers Kulit Wanita,https://shopee.co.id/Gail-Motion-Black-Nappa-Milano-Sepatu-Sneakers-Kulit-Wanita-i.253449367.43315621146,1049000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,30,81,"The Gail Motion reimagines our original Gail with a fresh mix of materials. While the original was crafted entirely in suede, the Gail Motion blends suede leather and nylon for the perfect balance of style and function.
With its flat sole and nylon material, the Gail Motion stays lightweight and durable—making it ideal for active days. Meanwhile, suede leather adds softness, luxury, and a chic finish that elevates any outfit.
Designed to move with you, the Gail Motion is versatile enough for everyday wear, casual styling, or even light workouts.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824gw-mdziwbzn0lja9a_tn,data/images/253449367_43315621146/img_0.jpg
253449367_14589386826,Pam Tassel Black - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Pam-Tassel-Black-Nappa-Milano-Sepatu-Wanita-i.253449367.14589386826,699000.0,0,"{""36"": 74, ""37"": 74, ""38"": 0, ""39"": 74, ""40"": 74, ""41"": 0, ""42"": 0}","36, 37, 39, 40",Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,857,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Easy slip-on loafers decorated with fringe along with tassel accents. Completed with cushy insole and specialized airy outsole made Sam the perfect statement shoes! Skillfully crafted using brush-off leather ensuring vivid colour pay-off.
Upper Material: Brush Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/sg-11134201-7rbmz-lqk7e2fs8ndyb1_tn,data/images/253449367_14589386826/img_0.jpg
253449367_45202300917,Luther Penny Maroon - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Luther-Penny-Maroon-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.45202300917,769000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 14, ""45"": 14, ""46"": 0}","44, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,56,185,"Meet the Luther Penny, an easy, polished loafer made for everyday wear. Crafted from soft Nappa leather and lined with smooth garment leather, it feels as good as it looks. The lightweight rubber sole keeps you comfortable on the move.
Easy to wear and easy to style, Luther Penny is available in Black, Brown, and Maroon. Luther effortlessly enhances your overall look, combining prestige with timeless appeal—the perfect choice for days when you want to look sharp without trying too hard.
Materials:
- Upper: Nappa leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-82267-mhlz12ogy0oy0d,data/images/253449367_45202300917/img_0.jpg
253449367_29285987142,Roosevelt - Eau de Parfum 50ml,https://shopee.co.id/Roosevelt-Eau-de-Parfum-50ml-i.253449367.29285987142,1039000.0,0,{},,Perawatan & Kecantikan > Parfum & Wewangian > Parfum & Wewangian Unisex,-,Indonesia,,,KAB. TANGERANG,4.8,8,25,"The bass thrums through her body as she leans into the velvet booth, fingertips brushing against fresh red roses.
The scent clings to her, deep and velvety, as she makes her way onto the dance floor. The crowd moves as one, heat rising, energy pulsing. She’s like pink pepper crackles in the air, crisp and electric.
The night is alive—just like her. The music may fade, the lights may dim, but this feeling lingers, undeniable, unforgettable.
Roosevelt, The Groove, can last up to 8 hours.
Top: Pink Pepper, Raspberry.
Middle: Turkish Rose, Velvet.
Base: Amber, Sandalwood.
Eau de Parfum
50ml
BPOM: NA18250601128",https://down-id.img.susercontent.com/file/sg-11134201-7rffi-m9d35ckk0vc705_tn,data/images/253449367_29285987142/img_0.jpg
253449367_42625443412,Piatta Curve Brown - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Piatta-Curve-Brown-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.42625443412,869000.0,0,"{""36"": 6, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 6, ""41"": 0, ""42"": 0}","36, 40","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,13,47,"Piatta Curve marks a new evolution of our signature Piatta collection, introducing a unique interpretation of classic comfort. Its distinctive curved upper brings a sense of fluidity and modern refinement to the timeless silhouette.
Crafted in soft suede leather — a first for the Piatta line — it offers new depth in tone, texture, and comfort. Designed with a cushioned insole and a square toe for a modern finish, Piatta Curve is available in timeless shades of Black and Brown.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-8259k-mg4swfhlntvzfe_tn,data/images/253449367_42625443412/img_0.jpg
253449367_43304264481,Rene Split Tan - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rene-Split-Tan-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.43304264481,909000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,,,,KAB. TANGERANG,5.0,37,114,"The Rene T-Jane Flats feature a classic T-strap design and soft almond toe, offering
a minimalist look with retro-inspired elegance
Features:
-Adjustable T-strap design for added support and a vintage aesthetic.
-Lightweight and comfortable for all-day wear.
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7raso-mawiy3tz9hu8ac,data/images/253449367_43304264481/img_0.jpg
253449367_56561651076,Gail Dainty Red,https://shopee.co.id/Gail-Dainty-Red-i.253449367.56561651076,769000.0,0,"{""36"": 36, ""37"": 36, ""38"": 36, ""39"": 36, ""40"": 36}","36, 37, 38, 39, 40",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,,,,KAB. TANGERANG,,,2,"Gail Dainty introduces a softer side of Gail — combining feminine details with the comfort and ease of an everyday sneaker. Designed with a lightweight feel, soft elastic finishing, and delicate lace accents, the silhouette brings a playful yet effortless touch to daily wear. Easy to style and comfortable to move in, Gail Dainty is made for girls who love the comfort sneakers bring, but with a softer, more feminine touch.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-823pe-mp1v7934vaps16,data/images/253449367_56561651076/img_0.jpg
253449367_42307279122,Gail Ballet Blush - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Ballet-Blush-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.42307279122,879000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,,,Kulit,KAB. TANGERANG,4.9,39,111,"Meet the Gail Ballet, the ‘sneakerina’ take on our classic Gail. This playful twist on the Mary Jane features soft quilted suede, a sporty sole, and an adjustable velcro strap. Lightweight, versatile, and effortlessly girly, it’s made for everything from daily errands to spontaneous day-outs. Available in four charming shades: Blush, Brown, Red, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdyb-mbtoxdj83uef99_tn,data/images/253449367_42307279122/img_0.jpg
253449367_28029178908,Damian Penny Brown - Nappa Milano - Sepatu Formal Pria,https://shopee.co.id/Damian-Penny-Brown-Nappa-Milano-Sepatu-Formal-Pria-i.253449367.28029178908,969000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 21, ""44"": 21, ""45"": 21, ""46"": 0}","43, 44, 45",Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,Elegant,Kulit,KAB. TANGERANG,4.9,18,97,"Materials:
- Upper: Nappa Leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m7fy03xc5t6u18,data/images/253449367_28029178908/img_0.jpg
253449367_44223223951,Lacy Ballet Flats Red - Nappa Milano - Sepatu Flat Kulit Wanita,https://shopee.co.id/Lacy-Ballet-Flats-Red-Nappa-Milano-Sepatu-Flat-Kulit-Wanita-i.253449367.44223223951,799000.0,0,"{""36"": 0, ""37"": 13, ""38"": 13, ""39"": 13, ""40"": 0, ""41"": 0}","37, 38, 39",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,26,98,"A soft and feminine take on the classic ballet flat. Designed with an elastic strap for a touch of charm and a secure fit, the Lacy Ballet Flats add effortless elegance to your everyday looks — from casual strolls to dressier moments. Available in: White, Black, Red, and Silver.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824hv-mfl4t55srkehd4_tn,data/images/253449367_44223223951/img_0.jpg
253449367_52102518451,Union Sneakers White/Olive,https://shopee.co.id/Union-Sneakers-White-Olive-i.253449367.52102518451,989000.0,0,"{""41"": 47, ""42"": 47, ""43"": 47, ""44"": 47, ""45"": 47}","41, 42, 43, 44, 45",Sepatu Pria > Sneakers,NAPPA MILANO,,,,KAB. TANGERANG,,,4,"The Union Sneakers blend elements from iconic sneaker designs—creating a modern hybrid inspired by classic GAT heritage. Crafted with a mix of nappa leather, suede, and natural milling leather, they offer rich texture and timeless style.
A soft garment lining ensures comfort, while the lightweight rubber outsole provides flexibility and everyday ease. Finished with durable cementing construction, Union is designed for both style and longevity. Available in White Olive and Black White—your new go-to sneaker for elevated everyday wear.
Materials:
- Upper: Nappa leather, suede leather & natural milling leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-8226s-mhstyxpxxaf423,data/images/253449367_52102518451/img_0.jpg
253449367_41361865306,Sona Boat Shoes Cream - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Sona-Boat-Shoes-Cream-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.41361865306,699000.0,0,"{""36"": 1, ""37"": 0, ""38"": 0, ""39"": 0}",36,Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,,,,KAB. TANGERANG,5.0,6,14,"Sona Boat Shoes is a softer take on the classic boat shoe, combining a timeless shape with a minimalist design. Crafted from real leather for a snug fit, these shoes provide a clean look and all-day comfort. Available in brown and cream, Sona is a versatile staple for any wardrobe.
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdxw-md4gul3zblx332_tn,data/images/253449367_41361865306/img_0.jpg
253449367_29885400007,Gail Sneakers Cloud - Nappa Milano - Sepatu Sneakers Flat Wanita,https://shopee.co.id/Gail-Sneakers-Cloud-Nappa-Milano-Sepatu-Sneakers-Flat-Wanita-i.253449367.29885400007,859000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,86,229,"Meet Gail, Nappa Milano's first-ever women's sneaker—The Kicks for Every Chicks. Combining retro charm with modern comfort, Gail is designed for every step of your journey.
Features:
- Lightweight and flexible: Ideal for effortless movement and all-day wear.
- Cushioned insole: Provides exceptional comfort with every step.
- Subtle retro-inspired design: A timeless style with a modern twist.
- Versatile appeal: Suitable for any occasion, from running errands to evening outings.
- Available in four colors: Black, Brown, Blush and Snow.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rfgk-m96roxm4tz1j7c_tn,data/images/253449367_29885400007/img_0.jpg
253449367_50106236027,Leis Slides Brown - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slides-Brown-Nappa-Milano-Sandal-Unisex-i.253449367.50106236027,1019000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 1, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",39,Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Suede,KAB. TANGERANG,4.9,12,32,"Built for easy wear with a unique yet minimal shape. LEIS Slides feature a wide suede leather upper that offers coverage and a relaxed fit. The lambskin insole delivers softness and comfort, while the lightweight EVA rubber outsole ensures flexibility and support. Designed for effortless on-and-off wear with a clean, modern look.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-82607-mkrpz0vg7hfo5a_tn,data/images/253449367_50106236027/img_0.jpg
253449367_15990735503,Noir Penny Loafers - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Noir-Penny-Loafers-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.15990735503,809000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 5, ""43"": 0, ""44"": 0, ""45"": 0}",42,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,831,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Clean and smart craftsmanship with easy slip-on style. This All-black pair represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Noir Penny Loafers, your go-to shoes for day and night.
Material: Brush Off Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/sg-11134201-7rbmg-lmvsxyuhkogg42,data/images/253449367_15990735503/img_0.jpg
253449367_21930740424,Pam Buckle Black - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Pam-Buckle-Black-Nappa-Milano-Sepatu-Wanita-i.253449367.21930740424,1019000.0,0,"{""36"": 85, ""37"": 85, ""38"": 85, ""39"": 85, ""40"": 85, ""41"": 85, ""42"": 85}","36, 37, 38, 39, 40, 41, 42",Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,,,Kulit,KAB. TANGERANG,4.8,717,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
This slip-on loafer is completed with a gold buckle to accentuate the elegance of the already chic collection. Came in with cushy insole and airy outsole; Pam Buckle is lightweight and comfy, making it the perfect everyday statement shoe! Available in two attractive brush-off leather colors, Black and Maroon.
Upper Material: Brush-Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/id-11134207-7r98o-lz8jvah9nzu096_tn,data/images/253449367_21930740424/img_0.jpg
253449367_24090318962,Rene Classic Flats Ivory - Nappa Milano - Flat Shoes Wanita,https://shopee.co.id/Rene-Classic-Flats-Ivory-Nappa-Milano-Flat-Shoes-Wanita-i.253449367.24090318962,759000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0}","36, 37, 38, 39, 40, 41",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,45,232,"Clean, sleek, and versatile. The Rene Classic Flats feature a pointed-toe design that
pairs effortlessly with casual and formal looks. Its slip-on style ensures all-day ease.
Features:
-Sleek, pointed-toe design for a modern yet timeless look.
-Lightweight and comfortable for all-day wear
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7ra39-m4sqsqh79zvibe_tn,data/images/253449367_24090318962/img_0.jpg
253449367_40807274518,Gail Ballet Brown - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Ballet-Brown-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.40807274518,889000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,,,Kulit,KAB. TANGERANG,5.0,156,573,"Meet the Gail Ballet, the ‘sneakerina’ take on our classic Gail. This playful twist on the Mary Jane features soft quilted suede, a sporty sole, and an adjustable velcro strap. Lightweight, versatile, and effortlessly girly, it’s made for everything from daily errands to spontaneous day-outs. Available in four charming shades: Blush, Brown, Red, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdw2-mbtopg13y2q627_tn,data/images/253449367_40807274518/img_0.jpg
253449367_56156240734,Leis Slippers Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slippers-Black-Nappa-Milano-Sandal-Unisex-i.253449367.56156240734,1019000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 2, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","38, 39",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Suede,KAB. TANGERANG,5.0,20,42,"Designed with a closed-toe silhouette for a clean, structured look. LEIS Slippers feature a soft suede leather upper with an adjustable buckle detail for a secure fit. The lambskin insole adds a smooth, cushioned feel, while the lightweight EVA rubber outsole provides flexibility and everyday durability. A relaxed design that balances coverage, comfort, and ease.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-8260l-mkrqgveeh9fkd5_tn,data/images/253449367_56156240734/img_0.jpg
253449367_24384563997,Pier Classic Loafers Camel - Nappa Milano - Sepatu Kulit,https://shopee.co.id/Pier-Classic-Loafers-Camel-Nappa-Milano-Sepatu-Kulit-i.253449367.24384563997,819000.0,0,"{""38"": 89, ""39"": 89, ""40"": 89, ""41"": 89, ""42"": 89, ""43"": 89, ""44"": 89, ""45"": 89}","38, 39, 40, 41, 42, 43, 44, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,74,226,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Pier Classic Loafers is the epitome of luxury and style. Meticulously crafted with high-quality materials, these loafers exude sophistication and elegance, making them the perfect choice for any classy gentleman. Offered in beige and camel.
Materials:
- Upper: Lambskin Suede
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/id-11134207-7rash-m4proq9m3wju36_tn,data/images/253449367_24384563997/img_0.jpg
253449367_55001376389,Rene Strap Flats Brown (Suede) - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rene-Strap-Flats-Brown-(Suede)-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.55001376389,789000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,Indonesia,,suede,KAB. TANGERANG,5.0,9,40,"The Rene Strap Flats combine simplicity and elegance with clean lines, a soft almond toe, and a stylish adjustable strap that offers both character and functionality. Designed for all-day wear, these lightweight flats provide effortless comfort while maintaining a refined, elegant look. Available in color black, brown, mocha, olive, cherry, moss and burgundy.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-821et-mh1cqx1wrmrw15_tn,data/images/253449367_55001376389/img_0.jpg
253449367_29638332544,Gail Ballet Tan - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Ballet-Tan-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.29638332544,929000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,36,148,"Meet the Gail Ballet, the ‘sneakerina’ take on our classic Gail. This playful twist on the Mary Jane features soft quilted suede, a sporty sole, and an adjustable velcro strap. Lightweight, versatile, and effortlessly girly, it’s made for everything from daily errands to spontaneous day-outs. Available in four charming shades: Blush, Brown, Red, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdxt-mbtonnsfzshh53_tn,data/images/253449367_29638332544/img_0.jpg
